"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3,154133917E0;-5,816636542E-1;2,704518503E-1;3,605790782E-1;7,358628144E-1
3,164105917E0;-4,717178005E-1;2,046933322E-1;4,646039683E-1;6,930179585E-1
3,174076917E0;-4,036167050E-1;1,939088738E-1;6,845247656E-1;8,179738692E-1
3,184048917E0;-3,751518014E-1;2,705919642E-1;7,943793297E-1;9,192374038E-1
3,194020917E0;-3,520408277E-1;2,922925164E-1;8,082296294E-1;9,287641215E-1
3,203992917E0;-2,809460127E-1;2,475087648E-1;8,905081397E-1;9,660207025E-1
3,213964917E0;-2,868242186E-1;2,749971103E-1;7,271252400E-1;8,286149031E-1
3,223936917E0;-3,767873042E-1;3,441617777E-1;5,287274587E-1;7,348256442E-1
3,233907917E0;-4,336955863E-1;2,004334163E-1;8,378896308E-1;9,645332806E-1
3,243879917E0;-5,916780708E-1;-2,588058047E-2;1,358750830E0;1,482213400E0
3,253851917E0;-6,858726950E-1;-1,755351681E-1;1,964858002E0;2,088516439E0
3,263823917E0;-6,310220846E-1;-2,561328232E-1;2,319122087E0;2,417047817E0
3,273795917E0;-4,441374344E-1;-3,290975229E-1;2,448005245E0;2,509639998E0
3,283767917E0;-2,253436148E-1;-4,949661472E-1;2,519532480E0;2,577559922E0
3,293739917E0;6,903982937E-2;-7,204212610E-1;2,461770176E0;2,565947328E0
3,303710917E0;3,160190922E-1;-8,019468693E-1;2,246196783E0;2,405906656E0
3,313682917E0;3,618425153E-1;-6,502065068E-1;1,490840017E0;1,666224013E0
3,323654917E0;5,291231690E-1;-6,674414673E-1;1,991983235E0;2,166436394E0
3,333626917E0;7,042920090E-1;-5,457305771E-1;1,512215683E0;1,755176734E0
3,343598917E0;9,593058944E-1;-3,101564911E-1;3,916260391E-1;1,081589480E0
3,353570917E0;9,924783182E-1;-2,594998692E-1;-5,107297289E-1;1,145948625E0
3,363541917E0;6,057524651E-1;-3,163429914E-1;-1,258024355E0;1,431654363E0
3,373513917E0;2,230268018E-1;-4,023683976E-1;-1,723113642E0;1,783469064E0
3,383485917E0;4,433614723E-3;-3,681232289E-1;-1,976868768E0;2,010856657E0
3,393457917E0;-2,150115664E-1;-2,024641543E-1;-2,005941709E0;2,027565991E0
3,403429917E0;-4,896528554E-1;-3,065746330E-2;-1,859348504E0;1,922986390E0
3,413401917E0;-6,970146375E-1;-4,280161858E-4;-1,577688126E0;1,724798368E0
3,423372917E0;-7,583927871E-1;-9,617061764E-2;-1,170756415E0;1,398241392E0
3,433344917E0;-6,916045743E-1;-2,137743504E-1;-7,010332096E-1;1,007702298E0
3,443316917E0;-5,067231071E-1;-2,856131689E-1;-2,526564342E-1;6,341754199E-1
3,453288917E0;-3,362200529E-1;-3,294827083E-1;1,193323159E-1;4,856366755E-1
3,463260917E0;-2,755288049E-1;-3,779335412E-1;5,252553821E-1;7,033086806E-1
3,473232917E0;-2,386264788E-1;-4,407226970E-1;7,939285094E-1;9,388831503E-1
3,483208708E0;-2,575441948E-1;-4,870316217E-1;8,340216976E-1;9,995604059E-1
3,493179708E0;-2,743525279E-1;-5,262060662E-1;6,523937309E-1;8,819182013E-1
3,503151708E0;-2,896738043E-1;-5,566674285E-1;3,119384301E-1;7,007817942E-1
3,513123708E0;-3,710869633E-1;-5,784336888E-1;-3,858811498E-2;6,883168669E-1
3,523095708E0;-5,260695338E-1;-4,820655815E-1;-3,174307197E-1;7,809600764E-1
3,533067708E0;-6,157148780E-1;-3,228122777E-1;-5,355330330E-1;8,775580933E-1
3,543039708E0;-6,863463926E-1;-2,204382028E-1;-6,919852281E-1;9,992536854E-1
3,553010708E0;-8,288784868E-1;-1,542864595E-1;-7,575021100E-1;1,133425474E0
3,562982708E0;-8,643482085E-1;-7,834567308E-2;-8,010720527E-1;1,181080989E0
3,572954708E0;-7,713415193E-1;3,989262879E-3;-8,298485398E-1;1,132974957E0
3,582926708E0;-6,820919584E-1;7,585073926E-2;-7,633961034E-1;1,026536110E0
3,592898708E0;-5,766786470E-1;1,050854288E-1;-6,946989208E-1;9,089597350E-1
3,602870708E0;-4,545918905E-1;1,070987713E-1;-7,163593465E-1;8,551576738E-1
3,612842708E0;-3,874378613E-1;1,366940148E-1;-6,346702355E-1;7,560421006E-1
3,622813708E0;-3,323506579E-1;2,387402071E-1;-5,379876941E-1;6,759323970E-1
3,632785708E0;-2,816476786E-1;3,429883146E-1;-5,535038656E-1;7,094596028E-1
3,642757708E0;-1,688783140E-1;3,871856636E-1;-6,043834126E-1;7,373682475E-1
3,652729708E0;-1,055422243E-1;4,493216123E-1;-5,941642338E-1;7,523697290E-1
3,662701708E0;-1,069846227E-1;5,619303612E-1;-5,292303193E-1;7,792920962E-1
3,672673708E0;-8,029716304E-2;6,500759677E-1;-4,641888160E-1;8,028185692E-1
3,682644708E0;-6,150523976E-2;6,861515341E-1;-3,755409336E-1;7,846131627E-1
3,692616708E0;-4,539221833E-2;7,117424581E-1;-2,608507222E-1;7,593950747E-1
3,702588708E0;1,102927398E-2;7,425114571E-1;-1,351542968E-1;7,547924169E-1
3,712560708E0;8,123523915E-2;7,457079837E-1;-4,203387916E-2;7,512964847E-1
3,722532708E0;1,060361038E-1;7,058581126E-1;-3,517451048E-2;7,146443708E-1
3,732504708E0;1,058954692E-1;6,590049583E-1;-4,054517806E-2;6,686892380E-1
3,742476708E0;9,835300866E-2;6,409817932E-1;-9,479038239E-2;6,553748470E-1
3,752447708E0;3,797378275E-2;6,412890644E-1;-1,730524403E-1;6,653125727E-1
3,762419708E0;-1,435621178E-2;6,311382980E-1;-2,050554210E-1;6,637690695E-1
3,772391708E0;-7,961323980E-2;6,400728435E-1;-1,462458801E-1;6,613768747E-1
3,782363708E0;-1,387149222E-1;6,517139921E-1;-4,617078424E-2;6,679106964E-1
3,792335708E0;-1,323773079E-1;6,542144077E-1;4,206486940E-2;6,687972010E-1
3,802307708E0;-8,546007173E-2;6,321207764E-1;1,546927679E-1;6,563611447E-1
3,812278708E0;-3,726004785E-2;5,514389945E-1;3,171652561E-1;6,372339253E-1
3,822250708E0;-3,416208336E-2;4,823258556E-1;4,725760621E-1;6,761164200E-1
3,832222708E0;-8,338794641E-2;4,678103621E-1;6,080952251E-1;7,717382246E-1
3,842194708E0;-1,410756990E-1;4,346752142E-1;6,542472982E-1;7,980503881E-1
3,852166708E0;-2,115716312E-1;4,243840416E-1;5,010771453E-1;6,898859873E-1
3,862138708E0;-2,360616342E-1;3,434682249E-1;4,928536212E-1;6,454457441E-1
3,872110708E0;-2,135771348E-1;1,658573683E-1;7,878585148E-1;8,329735281E-1
3,882081708E0;-1,135806840E-1;5,087516159E-2;1,198390941E0;1,204835965E0
3,892053708E0;-1,046718479E-1;-5,763907447E-2;1,711271276E0;1,715438089E0
3,902025708E0;-2,489225119E-1;-1,284884709E-1;2,142056703E0;2,160295957E0
3,911997708E0;-3,738365068E-1;-1,984814695E-1;2,432140580E0;2,468695289E0
3,921969708E0;-4,127643085E-1;-3,504849567E-1;2,651126992E0;2,705861860E0
3,931941708E0;-3,871607398E-1;-5,872074359E-1;2,733211375E0;2,822259809E0
3,941912708E0;-2,658828725E-1;-8,347825666E-1;2,651379592E0;2,792377012E0
3,951884708E0;-8,685878967E-2;-1,058452745E0;2,371303225E0;2,598258194E0
3,961856708E0;1,090739516E-1;-1,201095790E0;1,910692320E0;2,259485199E0
3,971828708E0;1,924568640E-1;-1,224986417E0;1,248225006E0;1,759459301E0
3,981800708E0;2,176326722E-1;-1,147388822E0;4,970098221E-1;1,269205993E0
3,991772708E0;1,447569323E-1;-9,985953829E-1;-2,828900474E-1;1,047938017E0
4,001744708E0;-1,655513031E-2;-8,326151499E-1;-1,000780780E0;1,301954004E0
4,011715708E0;-1,448946617E-1;-6,858581501E-1;-1,507423890E0;1,662444780E0
4,021687708E0;-3,197610544E-1;-5,270497464E-1;-1,747363214E0;1,852918447E0
4,031659708E0;-4,834701557E-1;-3,336722383E-1;-1,805125519E0;1,898304163E0
4,041631708E0;-6,773590028E-1;-1,934484056E-1;-1,766678907E0;1,901944233E0
4,051603708E0;-8,119043121E-1;-1,162615044E-1;-1,692024581E0;1,880333091E0
4,061575708E0;-9,029695795E-1;-6,511218153E-2;-1,517523785E0;1,767051809E0
4,071547708E0;-9,870452316E-1;-1,552238412E-2;-1,159723889E0;1,522976931E0
4,081518708E0;-9,218659533E-1;-8,379878640E-2;-8,642178887E-1;1,266385262E0
4,091490708E0;-7,140167326E-1;-3,191267777E-1;-6,395240092E-1;1,010273603E0
4,101462708E0;-5,261491655E-1;-5,603589951E-1;-2,448498166E-1;8,067134438E-1
4,111434708E0;-4,487232960E-1;-7,016878784E-1;2,350194776E-1;8,654204932E-1
4,121406708E0;-4,884699271E-1;-7,605816192E-1;7,004116505E-1;1,143531263E0
4,131378708E0;-5,599260818E-1;-7,473264930E-1;1,027426541E0;1,388387339E0
4,141349708E0;-5,931940345E-1;-6,915451520E-1;1,178723831E0;1,489799896E0
4,151321708E0;-6,248083216E-1;-6,282524778E-1;1,070997654E0;1,390008125E0
4,161293708E0;-6,786878557E-1;-5,897075591E-1;9,164937508E-1;1,283874217E0
4,171265708E0;-5,775588357E-1;-6,184908436E-1;6,024766356E-1;1,038789309E0
4,181237708E0;-4,306301470E-1;-6,952613499E-1;1,762795186E-1;8,366033330E-1
4,191209708E0;-4,445295998E-1;-6,716844262E-1;-5,522812128E-2;8,073516452E-1
4,201181708E0;-4,948014019E-1;-5,138827669E-1;-1,835066772E-1;7,365993660E-1
4,211152708E0;-5,584688095E-1;-2,738650163E-1;-3,822219622E-1;7,300569065E-1
4,221124708E0;-6,155426044E-1;-5,848531276E-2;-5,334052312E-1;8,165992716E-1
4,231096708E0;-6,262852552E-1;1,096831676E-1;-5,822838610E-1;8,621589836E-1
4,241068708E0;-6,101466111E-1;2,668799324E-1;-6,633110672E-1;9,399390178E-1
4,251040708E0;-5,628143871E-1;3,866074470E-1;-7,508433008E-1;1,014884730E0
4,261012708E0;-4,454067187E-1;4,041569877E-1;-7,733936727E-1;9,797284261E-1
4,270984708E0;-4,297941779E-1;3,844450736E-1;-7,891238523E-1;9,773625244E-1
4,280955708E0;-4,915257186E-1;3,951626544E-1;-7,244021916E-1;9,604736283E-1
4,290927708E0;-5,023383898E-1;4,556054688E-1;-7,002701479E-1;9,748325400E-1
4,300899708E0;-5,125731368E-1;4,740067296E-1;-7,195753151E-1;1,002597743E0
4,310871708E0;-5,364350391E-1;4,177905019E-1;-7,162464952E-1;9,875831594E-1
4,320843708E0;-5,320245209E-1;3,972389276E-1;-7,011361206E-1;9,656296992E-1
4,330815708E0;-5,741878428E-1;4,439288715E-1;-5,729060966E-1;9,246544854E-1
4,340786708E0;-6,565455464E-1;5,144946780E-1;-3,729254740E-1;9,136904494E-1
4,350758708E0;-7,391161251E-1;5,757820496E-1;-2,105775315E-1;9,602918888E-1
4,360730708E0;-7,878816113E-1;6,170932129E-1;-1,177325177E-1;1,007681702E0
4,370702708E0;-8,437931990E-1;6,329048149E-1;-1,419750738E-1;1,064289617E0
4,380674708E0;-8,364137205E-1;6,097089470E-1;-2,875713283E-1;1,074257967E0
4,390646708E0;-7,400230283E-1;5,782882393E-1;-4,156031317E-1;1,027023531E0
4,400618708E0;-7,089086781E-1;6,208573580E-1;-4,299048364E-1;1,035776782E0
4,410589708E0;-7,559346908E-1;6,747565533E-1;-2,911024618E-1;1,054264818E0
4,420561708E0;-7,796211766E-1;6,737874504E-1;-1,574865675E-1;1,042401423E0
4,430533708E0;-8,242281961E-1;6,594452537E-1;-5,955038309E-2;1,057244726E0
4,440505708E0;-8,336656753E-1;6,469329431E-1;8,823097587E-2;1,058917087E0
4,450477708E0;-8,181753047E-1;6,124696733E-1;1,946158022E-1;1,040387063E0
4,460449708E0;-7,986578836E-1;5,648913181E-1;4,224285865E-1;1,065552686E0
4,470420708E0;-7,977500302E-1;4,798013934E-1;7,162862563E-1;1,174598012E0
4,480389208E0;-7,908683690E-1;4,276226681E-1;8,595909870E-1;1,243877240E0
4,490361208E0;-7,199913445E-1;3,564702398E-1;9,559934467E-1;1,248752192E0
4,500333208E0;-6,187918290E-1;2,757240654E-1;1,010915759E0;1,216913209E0
4,510305208E0;-6,007273314E-1;2,675957047E-1;7,817768258E-1;1,021594730E0
4,520277208E0;-6,020479250E-1;2,161339212E-1;6,472177756E-1;9,099815520E-1
4,530249208E0;-7,143353328E-1;-6,999204844E-2;1,060917054E0;1,280905480E0
4,540220208E0;-7,239599229E-1;-3,270687584E-1;1,549296386E0;1,741094838E0
4,550192208E0;-6,156506317E-1;-4,319050227E-1;2,095595312E0;2,226451742E0
4,560164208E0;-6,243189096E-1;-3,917161594E-1;2,592817388E0;2,695536618E0
4,570136208E0;-6,145835149E-1;-4,765542883E-1;3,062124857E0;3,159339413E0
4,580108208E0;-4,794802716E-1;-7,667544517E-1;3,353467639E0;3,473263440E0
4,590080208E0;-3,482937127E-1;-9,951330272E-1;3,307944726E0;3,471901002E0
4,600052208E0;-9,715770073E-3;-1,082735062E0;3,015002146E0;3,203536725E0
4,610023208E0;4,551266184E-1;-1,076160160E0;2,379523825E0;2,650923342E0
4,619995208E0;9,731725663E-1;-1,070609106E0;1,407764531E0;2,018680182E0
4,629967208E0;1,376118961E0;-1,056035067E0;2,917667055E-1;1,758988706E0
4,639939208E0;1,445192558E0;-9,984872094E-1;-8,905648577E-1;1,969432406E0
4,649911208E0;1,237175669E0;-8,615938045E-1;-1,873366034E0;2,404672081E0
4,659883208E0;8,684762697E-1;-7,832599720E-1;-2,266501824E0;2,550446575E0
4,669854208E0;4,262653101E-1;-8,192207868E-1;-2,278305598E0;2,458353354E0
4,679826208E0;1,975255229E-2;-7,945427594E-1;-2,200269243E0;2,339417257E0
4,689798208E0;-2,701047632E-1;-7,121765408E-1;-2,066776140E0;2,202661032E0
4,699770208E0;-5,806624281E-1;-6,360908166E-1;-1,733987709E0;1,936102724E0
4,709742208E0;-8,494773504E-1;-6,054408085E-1;-1,190211856E0;1,582647972E0
4,719714208E0;-7,558018859E-1;-6,839569279E-1;-6,731887686E-1;1,221563215E0
4,729686208E0;-4,170223971E-1;-8,381563369E-1;-3,534717876E-1;1,000677785E0
4,739657208E0;-2,270127756E-1;-9,545608058E-1;-1,644821763E-1;9,948746245E-1
4,749629208E0;-5,724446051E-2;-9,356821930E-1;-2,827479601E-2;9,378579629E-1
4,759601208E0;2,585434109E-2;-7,385360813E-1;1,014696568E-1;7,459223027E-1
4,769573208E0;-3,388455989E-2;-4,595728412E-1;6,895036697E-2;4,659501184E-1
4,779545208E0;-1,595234999E-1;-2,324973177E-1;-9,130251825E-2;2,963762804E-1
4,789517208E0;-1,965269646E-1;-1,495321980E-1;-2,372741640E-1;3,424642389E-1
4,799489208E0;-1,681669820E-1;-9,152200811E-2;-3,611006498E-1;4,087176178E-1
4,809460208E0;-1,537236650E-1;-1,383681457E-2;-3,919072902E-1;4,212051124E-1
4,819432208E0;-1,727070160E-1;1,033601347E-1;-3,276048750E-1;3,844944537E-1
4,829404208E0;-2,481286427E-1;1,780865641E-1;-2,625721425E-1;4,027738542E-1
4,839376208E0;-2,689196971E-1;1,742382556E-1;-2,096811533E-1;3,829398899E-1
4,849348208E0;-1,981951021E-1;1,465588523E-1;-1,824740589E-1;3,066880791E-1
4,859320208E0;-1,183889773E-1;1,694834460E-1;-2,403533077E-1;3,170335960E-1
4,869292208E0;-1,070390658E-1;2,253213588E-1;-3,602960730E-1;4,382240711E-1
4,879263208E0;-1,192346948E-1;2,592425917E-1;-4,838354605E-1;5,617120140E-1
4,889235208E0;-1,396154573E-1;2,787678700E-1;-6,034554595E-1;6,792366987E-1
4,899207208E0;-1,339257967E-1;2,940945186E-1;-6,837418234E-1;7,562609246E-1
4,909179208E0;-1,078986339E-1;3,372960502E-1;-6,929389089E-1;7,781870419E-1
4,919151208E0;-1,099110628E-1;3,993448023E-1;-6,416336846E-1;7,637083855E-1
4,929123208E0;-1,060350166E-1;4,575230997E-1;-6,061820161E-1;7,668294779E-1
4,939095208E0;-4,205708530E-2;4,398452127E-1;-6,293095082E-1;7,689363216E-1
4,949066208E0;-1,235123808E-2;4,039289098E-1;-6,271279120E-1;7,460566569E-1
4,959038208E0;3,993940651E-2;4,071005492E-1;-5,755016756E-1;7,060652887E-1
4,969010208E0;8,959226249E-2;4,656229552E-1;-4,389779609E-1;6,461680587E-1
4,978982208E0;1,106116506E-1;5,652915234E-1;-2,377986592E-1;6,231674302E-1
4,988954208E0;1,197341110E-1;6,282616872E-1;-7,462392032E-2;6,439081723E-1
4,998926208E0;1,503847769E-1;6,570382474E-1;4,389680207E-2;6,754567113E-1
5,008897208E0;2,005758143E-1;6,509714688E-1;1,363038594E-1;6,946749258E-1
5,018869208E0;2,640495694E-1;6,468393146E-1;1,455477226E-1;7,136577706E-1
5,028841208E0;3,195337439E-1;6,333747849E-1;7,394330442E-2;7,132552446E-1
5,038813208E0;2,973015337E-1;6,633052931E-1;4,194090843E-2;7,280941928E-1
5,048785208E0;2,425372062E-1;7,576485097E-1;-3,739002049E-2;7,964003856E-1
5,058757208E0;1,655835542E-1;8,640976553E-1;-8,679840803E-2;8,840908522E-1
5,068729208E0;4,366209118E-2;9,116531333E-1;-6,870127559E-2;9,152801096E-1
5,078700208E0;-6,727749685E-2;9,073718751E-1;9,471904635E-3;9,099119179E-1
5,088672208E0;-1,013695963E-1;8,685953336E-1;1,002411568E-1;8,802169836E-1
5,098644208E0;-1,005147700E-1;7,886932779E-1;1,735506231E-1;8,137936620E-1
5,108616208E0;-1,082950386E-1;6,674954809E-1;3,268289495E-1;7,510627102E-1
5,118588208E0;-1,099943491E-1;5,588108716E-1;4,992890668E-1;7,574020856E-1
5,128560208E0;-5,813839015E-2;4,410180545E-1;5,827188939E-1;7,331018388E-1
5,138532208E0;-1,241926678E-2;3,533427103E-1;5,523414391E-1;6,558097090E-1
5,148503208E0;-3,815790609E-2;3,758968098E-1;2,884940189E-1;4,753769413E-1
5,158475208E0;8,471117131E-3;2,776952349E-1;2,281086534E-1;3,594717806E-1
5,168447208E0;3,182127848E-3;-4,968444921E-2;7,638714820E-1;7,654922021E-1
5,178419208E0;-1,750468525E-1;-1,496731525E-1;1,378845956E0;1,397948363E0
5,188391208E0;-3,967674959E-1;-5,765500814E-3;1,986915454E0;2,026151699E0
5,198363208E0;-4,890682800E-1;7,372074477E-2;2,351315687E0;2,402770899E0
5,208335208E0;-3,369537323E-1;-1,460818657E-1;2,534466269E0;2,560936742E0
5,218306208E0;-3,183154766E-2;-5,853070177E-1;2,624918602E0;2,689571568E0
5,228278208E0;2,107955230E-1;-9,676717982E-1;2,436010267E0;2,629632956E0
5,238250208E0;3,509689600E-1;-1,222612228E0;2,000014971E0;2,370236223E0
5,248222208E0;3,363566950E-1;-1,272965160E0;1,472245871E0;1,975116206E0
5,258194208E0;2,063184927E-1;-1,151651734E0;8,997362155E-1;1,475938446E0
5,268166208E0;5,909086503E-2;-1,013970417E0;4,580527478E-1;1,114199290E0
5,278138208E0;1,386725664E-2;-9,371291596E-1;7,985717833E-2;9,406277327E-1
5,288109208E0;2,805998392E-2;-9,010876532E-1;-4,100342435E-1;9,903910350E-1
5,298081208E0;3,500004418E-2;-8,669539471E-1;-7,251792866E-1;1,130804646E0
5,308053208E0;-8,930657119E-2;-8,420899051E-1;-7,384969050E-1;1,123596347E0
5,318025208E0;-2,279959849E-1;-8,577325957E-1;-6,474990267E-1;1,098609286E0
5,327997208E0;-3,980654316E-1;-8,719843798E-1;-4,257568216E-1;1,048847805E0
5,337969208E0;-4,822069379E-1;-8,462080260E-1;-1,624830133E-1;9,874169756E-1
5,347940208E0;-4,562511476E-1;-9,173850127E-1;8,986351848E-2;1,028511460E0
5,357912208E0;-3,980396307E-1;-1,186912784E0;4,644718212E-1;1,335264609E0
5,367884208E0;-3,513943815E-1;-1,502966411E0;1,015797599E0;1,847763731E0
5,377856208E0;-3,472665031E-1;-1,664028258E0;1,579424749E0;2,320380703E0
5,387828208E0;-3,053526745E-1;-1,582326722E0;1,925434320E0;2,510835604E0
5,397800208E0;-1,757891748E-1;-1,327384904E0;1,912400876E0;2,334551269E0
5,407772208E0;9,305057991E-3;-1,151008614E0;1,615758762E0;1,983830585E0
5,417743208E0;1,655942254E-1;-1,216828235E0;1,293360248E0;1,783500248E0
5,427715208E0;1,884233450E-1;-1,317010628E0;1,007305103E0;1,668737223E0
5,437687208E0;1,579461404E-1;-1,164443688E0;6,745728046E-1;1,354962935E0
5,447659208E0;1,600206229E-1;-7,998058382E-1;1,303806299E-1;8,260115539E-1
5,457631208E0;1,012105521E-1;-4,116884208E-1;-6,487830752E-1;7,750163936E-1
5,467603208E0;-8,781728536E-2;-1,427931724E-1;-1,360399745E0;1,370689327E0
5,477575208E0;-2,987414836E-1;6,557118796E-2;-1,911761191E0;1,936072547E0
5,487550042E0;-4,976724578E-1;3,214343814E-1;-2,274696697E0;2,350583545E0
5,497521042E0;-6,573494654E-1;6,243765047E-1;-2,428957356E0;2,592641158E0
5,507493042E0;-7,585698847E-1;8,852558052E-1;-2,548960932E0;2,802910620E0
5,517465042E0;-8,177507968E-1;1,043086408E0;-2,609818168E0;2,927096939E0
5,527437042E0;-8,825513218E-1;1,144248721E0;-2,569269481E0;2,947769943E0
5,537409042E0;-9,728633948E-1;1,198107717E0;-2,476267762E0;2,917846349E0
5,547381042E0;-1,089025935E0;1,167041752E0;-2,276485360E0;2,780350613E0
5,557352042E0;-1,199067756E0;1,112937466E0;-2,072608738E0;2,640473493E0
5,567324042E0;-1,199399586E0;1,008255714E0;-1,811963838E0;2,395485734E0
5,577296042E0;-1,081576436E0;8,532890041E-1;-1,491224763E0;2,030187431E0
5,587268042E0;-1,021933375E0;7,795856548E-1;-1,138317232E0;1,716935566E0
5,597240042E0;-1,005196524E0;8,556347609E-1;-7,743192869E-1;1,530392516E0
5,607212042E0;-1,014842091E0;9,110408568E-1;-5,058052039E-1;1,454557945E0
5,617184042E0;-9,695390334E-1;8,372197592E-1;-3,434367961E-1;1,326232142E0
5,627155042E0;-8,554586135E-1;6,827974981E-1;-2,700764591E-1;1,127370018E0
5,637127042E0;-7,108816018E-1;5,453123550E-1;-2,081848508E-1;9,198147359E-1
5,647099042E0;-6,584188481E-1;4,873177698E-1;-4,432423353E-2;8,203405549E-1
5,657071042E0;-6,167072967E-1;4,859310295E-1;1,189656955E-1;7,941093703E-1
5,667043042E0;-5,497425710E-1;4,477252494E-1;2,437487859E-1;7,497254591E-1
5,677015042E0;-5,296595049E-1;3,832555307E-1;3,931860763E-1;7,629018833E-1
5,686987042E0;-4,901146393E-1;3,048693656E-1;5,621770406E-1;8,057299266E-1
5,696958042E0;-4,253993375E-1;2,645704284E-1;6,947766888E-1;8,565493303E-1
5,706930042E0;-3,807099819E-1;2,489354854E-1;7,235327107E-1;8,546394267E-1
5,716902042E0;-3,049901289E-1;1,987646209E-1;7,316521543E-1;8,172155335E-1
5,726874042E0;-2,442665203E-1;1,167096935E-1;7,911651152E-1;8,361994529E-1
5,736846042E0;-1,444922545E-1;5,851286776E-2;8,236984384E-1;8,383202757E-1
5,746818042E0;-5,401283232E-2;7,457853131E-2;8,108380723E-1;8,160500738E-1
5,756790042E0;-1,205968129E-2;7,234138660E-2;8,010714680E-1;8,044216612E-1
5,766761042E0;3,197146056E-2;3,027841754E-2;7,676809430E-1;7,689427723E-1
5,776733042E0;1,371263433E-1;1,276893027E-2;6,931681198E-1;7,067168612E-1
5,786705042E0;2,338839118E-1;-2,138692215E-2;5,920340931E-1;6,369171469E-1
5,796677042E0;2,330891655E-1;-2,974507838E-2;3,724582815E-1;4,403867621E-1
5,806649042E0;1,697883783E-1;2,383705169E-2;6,243832290E-2;1,824687442E-1
5,816621042E0;1,805437103E-1;-9,761312574E-2;3,820781207E-1;4,337142423E-1
5,826593042E0;5,161519982E-3;-2,864303903E-1;9,699267769E-1;1,011349080E0
5,836564042E0;-9,278931901E-2;-2,713321486E-1;1,140753767E0;1,176244086E0
5,846536042E0;-7,024552524E-3;-2,713147531E-1;1,411451200E0;1,437308433E0
5,856508042E0;5,060465934E-2;-4,053352748E-1;1,755131240E0;1,802038620E0
5,866480042E0;1,404258540E-1;-5,991225265E-1;2,120365872E0;2,207853857E0
5,876452042E0;1,804187260E-1;-6,731807287E-1;2,503915737E0;2,599099311E0
5,886424042E0;1,888625257E-1;-6,284875359E-1;2,756813076E0;2,833846145E0
5,896396042E0;3,220662461E-1;-5,710705094E-1;2,769340736E0;2,845891126E0
5,906367042E0;5,309455634E-1;-5,732452351E-1;2,475108259E0;2,595510390E0
5,916339042E0;7,728154562E-1;-6,173200849E-1;1,862334677E0;2,108700611E0
5,926311042E0;1,138379651E0;-7,327985740E-1;1,039718558E0;1,707019818E0
5,936283042E0;1,388467550E0;-9,236112010E-1;6,230792999E-2;1,668766630E0
5,946255042E0;1,283852237E0;-1,055596818E0;-8,629753554E-1;1,872775393E0
5,956227042E0;8,806876680E-1;-1,077417458E0;-1,354038559E0;1,941612620E0
5,966199042E0;4,526622728E-1;-9,453275406E-1;-1,290719646E0;1,662679914E0
5,976170042E0;-1,418278702E-3;-6,084975135E-1;-9,440282893E-1;1,123147651E0
5,986142042E0;-4,716145240E-1;-1,734325093E-1;-6,006563973E-1;7,831265557E-1
5,996114042E0;-6,389390684E-1;7,351368025E-2;-3,452985495E-1;7,299852619E-1
6,006086042E0;-3,948759947E-1;-1,558546096E-2;-2,203739566E-1;4,524761193E-1
6,016058042E0;-4,020770235E-2;-2,633922145E-1;-1,629437739E-1;3,123184135E-1
6,026030042E0;1,264727347E-1;-3,994335338E-1;2,027229667E-3;4,189828281E-1
6,036002042E0;1,948696079E-1;-3,524252822E-1;3,794609070E-2;4,044967854E-1
